,약국명,주소,전화번호
1339,메디팜더미소약국,"서울특별시 송파구 충민로2길 24, 리더스프라자 104호 (장지동)",070-5097-4461
1340,메디팜덕인약국,"서울특별시 서대문구 신촌로 239-1, 1층 (북아현동)",02-363-0888
1341,메디팜동아약국,서울특별시 동대문구 한천로 55 (답십리동),02-2243-6837
1342,메디팜동양약국,"서울특별시 서초구 사임당로 157, 4층 (서초동)",02-582-8943
1343,메디팜동진약국,"서울특별시 구로구 도림로 75, 1층 (구로동, 한진빌딩)",02-869-6183
1344,메디팜메트로약국,"서울특별시 서초구 효령로2길 4, (방배동)",02-597-7586
1345,메디팜무지개약국,서울특별시 강남구 논현로159길 10 (신사동) 1층일부,02-515-7533
1346,메디팜문화약국,"서울특별시 강동구 구천면로 200, (천호동)",02-475-0043
1347,메디팜미래로약국,"서울특별시 용산구 청파로47길 40, (청파동2가)",02-713-8716
1348,메디팜미래로약국,"서울특별시 강동구 천호대로 1467, (상일동)",02-426-4793
1349,메디팜미소약국,서울특별시 강북구 도봉로 34,02-989-9917
1350,메디팜백악관약국,"서울특별시 광진구 용마산로 4, 1층 (중곡동)",02-457-6363
1351,메디팜백약국,"서울특별시 성북구 오패산로 57, 1층 (하월곡동)",02-912-6200
1352,메디팜보문약국,서울특별시 강남구 삼성로 38,02-459-2763
1353,메디팜보배약국,서울특별시 성동구 아차산로7길 19(성수동2가),02-461-5666
1354,메디팜사랑약국,"서울특별시 강서구 화곡로 138, 1층 (화곡동)",02-2601-8498
1355,메디팜사랑약국,"서울특별시 동대문구 망우로18길 6, 1층 (휘경동)",02-2213-5005
1356,메디팜삼보약국,서울특별시 은평구 연서로 332 (불광동),02-387-2830
1357,메디팜삼현약국,"서울특별시 종로구 새문안로3길 15, 동원빌딩 1층 (당주동)",02-722-8468
1358,메디팜상록약국,"서울특별시 은평구 서오릉로 191, 1층 (구산동)",02-355-0050
1359,메디팜상암약국,"서울특별시 마포구 상암산로1길 73, 월드프라자 103호 (상암동)",02-3291-5879
1360,메디팜샛별약국,"서울특별시 노원구 동일로 1547, 동남빌딩 1층 102호 (상계동)",02-951-1176
1361,메디팜서울약국,"서울특별시 양천구 목동동로 59, 104호(신정동,로얄프라자)",02-2646-2680
1362,메디팜성화약국,"서울특별시 양천구 남부순환로40길 63, 1층 (신월동)",02-2604-6148
1363,메디팜수유대학약국,"서울특별시 강북구 삼양로 433, 삼원빌딩 1층 (수유동)",02-991-0361
1364,메디팜숲약국,"서울특별시 서초구 바우뫼로35길 28, 1층 (양재동)",02-6409-7061
1365,메디팜신마포약국,"서울특별시 마포구 창전로 45, 103동 108호 (창전동, 서강한화오벨리스크 단지내 상가)",02-706-7656
1366,메디팜신정교약국,"서울특별시 양천구 신목로 36, 102호 (신정동, 대보빌딩)",02-2649-8275
1367,메디팜압구정약국,"서울특별시 강남구 논현로160길 13, 1층 101호 (신사동)",02-547-7585
1368,메디팜양의약국,"서울특별시 송파구 올림픽로 212, 2층 220호 (잠실동, 갤러리아팰리스)",02-423-0683
1369,메디팜엔비약국,"서울특별시 동작구 노량진로 152, . 1층 (노량진동)",02-811-7723
1370,메디팜우리약국,"서울특별시 송파구 올림픽로 119, 1층 A12호 (잠실동, 파인애플상가 1층 A12호)",02-414-5747
1371,메디팜우주약국,"서울특별시 송파구 올림픽로35길 10, B동 212-1호 (신천동, 파크리오)",02-425-2777
1372,메디팜유일약국,"서울특별시 서초구 효령로46길 14, (서초동)",02-585-2260
1373,메디팜은강약국,서울특별시 서초구 잠원로14길 29  (잠원동),02-593-3245
1374,메디팜은아약국,서울특별시 노원구 덕릉로126길 11 (상계동),02-951-5541
1375,메디팜인정약국,서울특별시 강서구 양천로 72,02-2664-1121
1376,메디팜일진약국,서울특별시 성동구 용답중앙길 80-1 ,02-2245-3665
1377,메디팜장약국,서울특별시 양천구 목동남로4길 32 (신정동),02-2645-7395
1378,메디팜정다운약국,"서울특별시 강서구 마곡중앙5로 87, 107호 (마곡동, 우성르보아투)",02-2664-1088
1379,메디팜정연약국,서울특별시 강남구 강남대로 256,02-522-5925
1380,메디팜정원약국,서울특별시 강동구 천호대로 1200,02-477-6126
1381,메디팜제일약국,서울특별시 구로구 오리로 1270 (궁동),02-2684-3804
1382,메디팜최약국,"서울특별시 용산구 청파로 324, 1층 (청파동1가)",02-715-6009
1383,메디팜큰사랑약국,서울특별시 도봉구 도봉로 488 ,02-907-7582
1384,메디팜푸른약국,서울특별시 성동구 무학로 33,02-6015-2500
1385,메디팜푸른약국,"서울특별시 강서구 강서로 293-1, (내발산동)",02-2661-2001
1386,메디팜푸른약국,"서울특별시 송파구 동남로 189, 가락쌍용아파트 101호 (가락동)",02-400-4201
1387,메디팜하나약국,서울특별시 송파구 송파대로 365 (석촌동),02-2202-7109
1388,메디팜한마음약국,서울특별시 강북구 오현로32길 3 (번동),02-988-0247
1389,메디팜한솔약국,"서울특별시 성동구 행당로 84 132호 (행당동, 행당한진타운종합상가)",02-2282-7948
1390,메디팜호정약국,서울특별시 성동구 성수일로 39,02-461-0245
1391,메디피아약국,"서울특별시 강남구 강남대로 242, 1층(도곡동, 크리스탈빌딩)",02-3463-1547
1392,메디홈약국,"서울특별시 중구 소공로 지하 58, 화-2호 (충무로1가)",02-753-2129
1393,메딕스약국,"서울특별시 서초구 고무래로 32, 반포트라이엄프메딕스빌딩 107호 (반포동)",02-537-0671
1394,메딕약국,"서울특별시 관악구 남부순환로 1810, 2층 (봉천동)",02-882-1898
1395,메타팜약국,"서울특별시 강남구 남부순환로 2941, 101호 (대치동)",02-566-2268
1396,메트로약국,"서울특별시 강남구 언주로30길 13  (도곡동, 대림아크로빌, 대림아크로텔)",02-529-2304
1397,멜론약국,서울특별시 성북구 보국문로 53 (정릉동),02-942-2712
1398,면목그랜드약국,"서울특별시 중랑구 사가정로 404-6, 1층,지층 (면목동)",02-435-8447
1399,면목백화점약국,서울특별시 중랑구 용마산로 328 (면목동),02-2207-4636
1400,면목약국,서울특별시 중랑구 겸재로 194 (면목동),02-2209-5955
1401,면목이화온누리약국,"서울특별시 중랑구 겸재로 201, 1층 (면목동, 봄작시티 201)",02-434-3155
1402,면목종로약국,서울특별시 중랑구 겸재로 121 (면목동),02-439-3161
1403,명동명약국,서울특별시 중구 남대문로7길 11 1층 (소공동),02-779-5395
1404,명동모모약국,"서울특별시 중구 남대문로 68, 5층 (명동2가)",02-318-6803
1405,명동사랑약국,서울특별시 중구 퇴계로 109 (충무로1가),02-778-9975
1406,명동약국,서울특별시 중구 퇴계로 123,02-2079-0825
1407,명동온누리약국,서울특별시 성동구 고산자로 164,02-2281-7292
1408,명동중앙약국,서울특별시 중구 명동8나길 49  (충무로1가),02-777-0505
1409,명동천사약국,"서울특별시 중구 남대문로 68, 3층 (명동2가)",02-755-1005
1410,명동하이약국,서울특별시 중구 명동9길 23 1층 102호 (을지로2가),070-4140-8275
1411,명륜시장약국,"서울특별시 종로구 성균관로 56-1, (명륜1가)",02-747-3443
1412,명문당약국,"서울특별시 금천구 시흥대로 225, 104,105호 (시흥동)",02-803-3443
1413,명문약국,"서울특별시 서대문구 연희로36길 10, 1층 (연희동)",02-332-5677
1414,명문약국,서울특별시 강남구 양재대로55길 6  (일원동),02-459-3312
1415,명문약국,"서울특별시 강서구 허준로 175  (가양동, 가양6단지아파트)",02-2659-7374
1416,명문약국,서울특별시 도봉구 우이천로 300(쌍문동),02-995-5941
1417,명문약국,"서울특별시 송파구 마천로41길 20, 1층 (마천동)",02-400-8216
1418,명문온누리약국,"서울특별시 동대문구 사가정로 225, 1층 (장안동)",02-2212-8881
1419,명보약국,"서울특별시 금천구 시흥대로 92, (시흥동)",02-803-2384
1420,명산약국,서울특별시 도봉구 노해로 384 2층 203-1호,02-908-8122
1421,명생약국,서울특별시 송파구 백제고분로41길 31 (송파동),02-422-1394
1422,명성그린약국,"서울특별시 강동구 구천면로 424, 115호 (명일동, 명일메카타운)",02-428-6267
1423,명성약국,"서울특별시 영등포구 도림로 152-4, (대림동)",02-836-0206
1424,명성약국,서울특별시 광진구 광나루로 538  (구의동),02-444-7848
1425,명성약국,서울특별시 마포구 월드컵로 87,02-332-4603
1426,명성프라자약국,서울특별시 관악구 관악로 231-1 (봉천동),02-888-8978
1427,명소약국,"서울특별시 성북구 돌곶이로 28, 1층 (석관동)",02-965-0237
1428,명수대약국,서울특별시 동작구 서달로 151 (흑석동),02-813-2558
1429,명수약국,서울특별시 금천구 시흥대로138길 13,02-854-6846
1430,명신당약국,"서울특별시 서대문구 증가로 84, 1층 103호 (연희동)",02-335-2313
1431,명신약국,서울특별시 금천구 탑골로 18 ,02-807-8767
1432,명심약국,서울특별시 강남구 개포로 207  (개포동),02-575-5867
1433,명약국,"서울특별시 중구 남대문로9길 51, 효덕빌딩 5층 (을지로1가)",02-3789-0624
1434,명약국,"서울특별시 송파구 거마로 62, 효명빌딩 1층 (마천동)",02-407-8374
1435,명약국,서울특별시 동대문구 망우로18나길 3,02-2246-7471
1436,명약국,"서울특별시 광진구 아차산로 532, 101호(광장동,진넥스빌딩)",02-456-6155
1437,명약국,"서울특별시 금천구 시흥대로 473, (독산동)",02-851-5672
1438,명옥약국,서울특별시 강남구 압구정로 212  (신사동),02-543-3751
1439,명음약국,"서울특별시 서대문구 신촌로35길 10, 117호 (북아현동, e편한세상신촌 4단지)",02-313-2208
1440,명일로약국,"서울특별시 강동구 명일로 270, 1층 (길동)",02-488-2288
1441,명일마트종로약국,"서울특별시 강동구 고덕로 276, 지하1층 (명일동, 이마트명일점)",02-428-7845
1442,명일보룡약국,"서울특별시 강동구 동남로73길 26, (명일동)",02-426-4466
1443,명일약국,"서울특별시 강동구 양재대로 1626, 202호 (명일동)",02-3427-2283
1444,명일열린메디컬약국,"서울특별시 강동구 양재대로 1625, 숨결TOWER 1층 104,105,106호 (천호동)",02-484-8882
1445,명일정원약국,"서울특별시 강동구 구천면로 428, 305호 (명일동, 센트로빌)",02-442-0082
1446,명지약국,"서울특별시 서대문구 홍은중앙로7길 2, (홍은동)",02-394-3960
1447,명진약국,서울특별시 용산구 신흥로36길 3 (후암동),02-778-4365
1448,명진팜약국,"서울특별시 강서구 마곡중앙로 161-17, 보타닉파크타워Ⅰ 110호 (마곡동)",02-6326-7353
1449,명진팜약국,"서울특별시 관악구 남부순환로 2064, 102호 (남현동)",02-597-5222
1450,명치약국,"서울특별시 마포구 임정로15길 13, (신공덕동)",02-712-1678
1451,모건약국,"서울특별시 강남구 테헤란로 120, 상경빌딩 1층 (역삼동)",02-554-5679
1452,모닝온누리약국,서울특별시 서초구 강남대로 341 ,070-7767-6407
1453,모두약국,"서울특별시 강남구 테헤란로 지하 156, B2층 219호 (역삼동)",02-508-0429
1454,모두온누리약국,"서울특별시 관악구 남부순환로 1869, 1층 (봉천동)",02-875-5955
1455,모드니약국,"서울특별시 중구 서소문로 116, 유원빌딩 지하1층 (서소문동)",02-752-9202
1456,모래내백화점약국,"서울특별시 서대문구 수색로 38, (남가좌동)",02-305-0264
1457,모래내약국,"서울특별시 서대문구 수색로 34, 1층 (남가좌동)",02-307-1688
1458,모범약국,"서울특별시 송파구 백제고분로 258, 삼전원빌딩 (삼전동)",02-415-9273
1459,모범약국,"서울특별시 서대문구 증가로 129, (남가좌동)",02-372-9139
1460,모스팜약국,"서울특별시 구로구 새말로 97, 신도림테크노마트 지하1층 BS026호 (구로동)",02-2111-1222
1461,모아약국,"서울특별시 양천구 남부순환로59길 9, (신월동)",02-2603-0948
1462,모아약국,"서울특별시 서초구 성촌길 34, 지하1층 (우면동, (주)삼성전자서울R&D캠퍼스)",02-576-0212
1463,모아약국,"서울특별시 성북구 화랑로11길 23, 1층 (하월곡동)",02-942-4534
1464,모아약국,"서울특별시 강동구 천호대로 1033, 강동빌딩 2층 (천호동)",02-2153-3822
1465,모주현약국,"서울특별시 강동구 고덕로 390, 고덕아르테온아파트(상가1동) 2층 204호 (상일동)",070-7808-3323
1466,목동건강약국,"서울특별시 양천구 목동로27길 6, 1층 (신정동)",02-2692-8880
1467,목동메디약국,"서울특별시 강서구 곰달래로 272, 1층 103호 (화곡동)",02-2062-0091
1468,목동벧엘약국,서울특별시 양천구 목동동로 430 (목동),02-2643-7676
1469,목동세계로약국,서울특별시 양천구 목동동로12길 45,02-2644-4680
1470,목동세명약국,서울특별시 양천구 목동중앙북로 27,02-2645-7525
1471,목동센트럴약국,"서울특별시 양천구 신월로 170, 1층 (신월동)",02-6448-1303
1472,목동약국,"서울특별시 양천구 오목로 232, 112호 (신정동, 보성상가)",02-2697-0543
1473,목동정문약국,"서울특별시 양천구 목동동로 435, 1층 105호 (목동)",02-2061-0214
1474,목동즐거운약국,서울특별시 양천구 목동로 210,02-2644-3903
1475,목동파라곤약국,"서울특별시 양천구 목동서로 155, 목동파라곤 지하1층 7호 (목동)",02-2648-6584
1476,목동한미약국,"서울특별시 양천구 목동남로4길 2, 118~123호 (신정동)",02-2649-8367
1477,목동행복한약국,서울특별시 양천구 목동동로 309 지하1층 (목동),02-6952-5777
1478,목화약국,"서울특별시 중구 만리재로 175, 402동 1층 402-1-다호 (만리동2가)",02-393-9117
1479,목화약국,"서울특별시 강서구 등촌로5길 5, (화곡동)",02-2646-1412
1480,목화약국,"서울특별시 강남구 양재대로55길 11, 1층 (일원동)",02-2226-2268
1481,무궁화약국,"서울특별시 노원구 한글비석로 77, 한성여객(주) (하계동)",02-971-0072
